county,gm_samp_collection_date,10:2FTS,11ClPF3OUDS,3:3FTCA,4:2FTS,5:3FTCA,6:2FTS,7:3FTCA,8:2FTS,9ClPF3ONS,ADONA,ETFOSA,ETFOSE,HFPA-DA,MEFOSA,MEFOSE,NETFOSAA,NMEFOSAA,PFBSA,PFBTA,PFDOA,PFDSA,PFHA,PFHPA,PFHPSA,PFHXDA,PFHXSA,PFNA,PFNDCA,PFNS,PFOA,PFODA,PFOS,PFOSA,PFPA,PFPES,PFTEDA,PFTRIDA,PFUNDCA
Alameda,2018-09-11,2.322092343724431,2.066272774909219,4.2512734845799365,7.846244529210456,3.4184259571074085,2136.8758184058247,5.346817322462485,54.12107137211774,2.046674197945469,2.2192698588079693,2.378580600906493,2.944060091918414,2.6154387972148845,1.964055977621859,4.179423008482981,2.0,2.0,2.05,2.05,2.05,3.3,2.05,2.05,2.05,38.41251090564432,7.699999999999999,2.05,2.05,1.688733451631935,3.0,3.283285509403036,10.5,3.3,2.05,140.3596302329335,3.3,3.3,2.05
Alameda,2018-11-28,2.322092343724431,2.066272774909219,4.2512734845799365,7.846244529210456,3.4184259571074085,2136.8758184058247,5.346817322462485,54.12107137211774,2.046674197945469,2.2192698588079693,2.378580600906493,2.944060091918414,2.6154387972148845,1.964055977621859,4.179423008482981,2.0,2.0,3.1,2.05,2.0,3.3,3.1333333333333333,2.0,2.05,38.41251090564432,11.0,2.0,2.0,1.688733451631935,2.9,3.283285509403036,12.0,3.3,2.05,140.3596302329335,2.0,2.0,2.0
Alameda,2018-12-04,2.322092343724431,2.066272774909219,4.2512734845799365,7.846244529210456,3.4184259571074085,2136.8758184058247,5.346817322462485,54.12107137211774,2.046674197945469,2.2192698588079693,2.378580600906493,2.944060091918414,2.6154387972148845,1.964055977621859,4.179423008482981,2.0,2.0,4.4,2.05,2.0,3.3,3.0,2.0,2.05,38.41251090564432,15.5,2.0,2.0,1.688733451631935,2.5,3.283285509403036,9.0,3.3,2.05,140.3596302329335,2.0,2.0,2.0
Alameda,2019-01-02,5.168571428571428,2.023503401360544,2.1957142857142857,1.5535164835164834,2.744285714285714,688.0902197802199,2.1957142857142857,100.75192307692308,2.042074829931973,6.687789115646258,10.675,10.982857142857142,3.1341156462585036,10.6,10.982857142857142,2.033333333333333,2.033333333333333,4.916666666666667,370.401507936508,2.033333333333333,0.26505494505494503,4.666666666666667,2.2666666666666666,152.8340293040293,2.1957142857142857,24.833333333333332,2.033333333333333,2.033333333333333,6.537142857142857,4.016666666666667,3.8442857142857143,28.333333333333332,79.07319597069598,801.4197435897436,390.94103785103783,2.033333333333333,2.033333333333333,2.033333333333333
Alameda,2019-01-22,5.168571428571428,2.023503401360544,2.1957142857142857,1.5535164835164834,2.744285714285714,688.0902197802199,2.1957142857142857,100.75192307692308,2.042074829931973,6.687789115646258,10.675,10.982857142857142,3.1341156462585036,10.6,10.982857142857142,3.1152733686067022,3.0504585537918874,51.00758412698413,370.401507936508,1.7078659611992946,0.26505494505494503,484.66350088183424,78.44714569160998,152.8340293040293,2.1957142857142857,25.949942857142855,15.50703514739229,8.064329805996472,6.537142857142857,4.525,3.8442857142857143,40.75,79.07319597069598,801.4197435897436,390.94103785103783,1.4125573192239858,1.4615696649029983,1.6495326278659614
Alameda,2019-04-04,5.168571428571428,2.023503401360544,2.1957142857142857,1.5535164835164834,2.744285714285714,688.0902197802199,2.1957142857142857,100.75192307692308,2.042074829931973,6.687789115646258,10.675,10.982857142857142,3.1341156462585036,10.6,10.982857142857142,3.1152733686067022,3.0504585537918874,9.0,370.401507936508,1.7078659611992946,0.26505494505494503,484.66350088183424,2.1,152.8340293040293,2.1957142857142857,12.0,2.0,8.064329805996472,6.537142857142857,4.5,3.8442857142857143,19.0,79.07319597069598,801.4197435897436,390.94103785103783,1.4125573192239858,1.4615696649029983,1.6495326278659614
Alameda,2019-04-08,5.168571428571428,2.023503401360544,2.1957142857142857,1.5535164835164834,2.744285714285714,688.0902197802199,2.1957142857142857,100.75192307692308,2.042074829931973,6.687789115646258,10.675,10.982857142857142,3.1341156462585036,10.6,10.982857142857142,2.0,2.0,4.824999999999999,370.401507936508,2.0,0.26505494505494503,4.3,2.075,152.8340293040293,2.1957142857142857,26.0,2.0,2.0,6.537142857142857,3.325,3.8442857142857143,34.75,79.07319597069598,801.4197435897436,390.94103785103783,2.0,2.0,2.0
Alameda,2019-04-09,5.168571428571428,2.023503401360544,2.1957142857142857,1.5535164835164834,2.744285714285714,688.0902197802199,2.1957142857142857,100.75192307692308,2.042074829931973,6.687789115646258,10.675,10.982857142857142,3.1341156462585036,10.6,10.982857142857142,2.0,2.0,7.925,370.401507936508,2.0,0.26505494505494503,6.825,2.75,152.8340293040293,2.1957142857142857,36.7,2.0,2.0,6.537142857142857,5.225,3.8442857142857143,33.55,79.07319597069598,801.4197435897436,390.94103785103783,2.0,2.0,2.0
Alameda,2019-04-17,5.168571428571428,2.023503401360544,2.1957142857142857,1.5535164835164834,2.744285714285714,688.0902197802199,2.1957142857142857,100.75192307692308,2.042074829931973,6.687789115646258,10.675,10.982857142857142,3.1341156462585036,10.6,10.982857142857142,2.0,2.0,7.7,370.401507936508,2.0,0.26505494505494503,7.2,2.0,152.8340293040293,2.1957142857142857,47.0,2.0,2.0,6.537142857142857,6.1,3.8442857142857143,50.0,79.07319597069598,801.4197435897436,390.94103785103783,2.0,2.0,2.0
Alameda,2019-05-22,5.168571428571428,2.023503401360544,2.1957142857142857,1.5535164835164834,2.744285714285714,688.0902197802199,2.1957142857142857,100.75192307692308,2.042074829931973,6.687789115646258,10.675,10.982857142857142,3.1341156462585036,10.6,10.982857142857142,2.0,2.0,8.700000000000001,370.401507936508,2.0,0.26505494505494503,10.700000000000001,6.766666666666667,152.8340293040293,2.1957142857142857,44.0,3.233333333333333,2.0,6.537142857142857,5.833333333333333,3.8442857142857143,60.333333333333336,79.07319597069598,801.4197435897436,390.94103785103783,2.0,2.0,2.0
Alameda,2019-06-18,5.168571428571428,1.9333333333333333,2.1957142857142857,1.5535164835164834,2.744285714285714,688.0902197802199,2.1957142857142857,100.75192307692308,1.9333333333333333,2.033333333333333,10.675,10.982857142857142,1.9333333333333333,10.6,10.982857142857142,1.9333333333333333,1.9333333333333333,8.633333333333333,370.401507936508,1.9333333333333333,0.26505494505494503,9.6,6.266666666666667,152.8340293040293,2.1957142857142857,41.333333333333336,3.033333333333333,1.9333333333333333,6.537142857142857,5.3,3.8442857142857143,54.333333333333336,79.07319597069598,801.4197435897436,390.94103785103783,1.9333333333333333,1.9333333333333333,1.9333333333333333
Alameda,2019-06-26,5.168571428571428,8.8,2.1957142857142857,1.5535164835164834,2.744285714285714,688.0902197802199,2.1957142857142857,100.75192307692308,8.8,8.8,10.675,10.982857142857142,8.8,10.6,10.982857142857142,8.8,8.8,8.8,370.401507936508,8.8,0.26505494505494503,8.8,8.8,152.8340293040293,2.1957142857142857,9.8,8.8,8.8,6.537142857142857,8.8,3.8442857142857143,8.8,79.07319597069598,801.4197435897436,390.94103785103783,8.8,8.8,8.8
